origin,client,metric,bin,volume
https://moderaterna.se,desktop,onload,8.2,0.00046
https://moderaterna.se,desktop,onload,8.4,0.00046
https://moderaterna.se,desktop,onload,8.3,0.00046
https://moderaterna.se,desktop,onload,8.1,0.00046
https://moderaterna.se,desktop,onload,0.7,0.022049999999999997
https://moderaterna.se,desktop,onload,0.6,0.022049999999999997
https://moderaterna.se,desktop,onload,5.6,0.00156
https://moderaterna.se,phone,onload,4.3,0.00156
https://moderaterna.se,desktop,onload,5.9,0.00156
https://moderaterna.se,desktop,onload,5.7,0.00156
https://moderaterna.se,phone,onload,4.1,0.00156
https://moderaterna.se,phone,onload,4.2,0.00156
https://moderaterna.se,desktop,onload,5.8,0.00156
https://moderaterna.se,desktop,onload,5.5,0.00156
https://moderaterna.se,phone,onload,4.4,0.00156
https://moderaterna.se,phone,onload,4.0,0.00156
https://moderaterna.se,desktop,onload,0.4,0.01635
https://moderaterna.se,desktop,onload,0.5,0.01635
https://moderaterna.se,desktop,onload,1.2,0.022449999999999998
https://moderaterna.se,desktop,onload,1.3,0.022449999999999998
https://moderaterna.se,desktop,onload,24.2,9.9999999999999991e-06
https://moderaterna.se,desktop,onload,21.1,9.9999999999999991e-06
https://moderaterna.se,desktop,onload,23.5,9.9999999999999991e-06
https://moderaterna.se,desktop,onload,22.3,9.9999999999999991e-06
https://moderaterna.se,desktop,onload,24.0,9.9999999999999991e-06
https://moderaterna.se,desktop,onload,23.4,9.9999999999999991e-06
https://moderaterna.se,desktop,onload,24.5,9.9999999999999991e-06
https://moderaterna.se,desktop,onload,20.1,9.9999999999999991e-06
https://moderaterna.se,desktop,onload,23.8,9.9999999999999991e-06
https://moderaterna.se,desktop,onload,24.4,9.9999999999999991e-06
https://moderaterna.se,desktop,onload,22.5,9.9999999999999991e-06
https://moderaterna.se,desktop,onload,20.9,9.9999999999999991e-06
https://moderaterna.se,desktop,onload,21.8,9.9999999999999991e-06
https://moderaterna.se,desktop,onload,22.9,9.9999999999999991e-06
https://moderaterna.se,desktop,onload,23.6,9.9999999999999991e-06
https://moderaterna.se,desktop,onload,21.9,9.9999999999999991e-06
https://moderaterna.se,desktop,onload,24.1,9.9999999999999991e-06
https://moderaterna.se,desktop,onload,23.3,9.9999999999999991e-06
https://moderaterna.se,desktop,onload,20.7,9.9999999999999991e-06
https://moderaterna.se,desktop,onload,22.0,9.9999999999999991e-06
https://moderaterna.se,desktop,onload,20.5,9.9999999999999991e-06
https://moderaterna.se,desktop,onload,20.6,9.9999999999999991e-06
https://moderaterna.se,desktop,onload,22.1,9.9999999999999991e-06
https://moderaterna.se,desktop,onload,21.3,9.9999999999999991e-06
https://moderaterna.se,desktop,onload,23.7,9.9999999999999991e-06
https://moderaterna.se,desktop,onload,24.8,9.9999999999999991e-06
https://moderaterna.se,desktop,onload,24.9,9.9999999999999991e-06
https://moderaterna.se,desktop,onload,23.9,9.9999999999999991e-06
https://moderaterna.se,desktop,onload,24.7,9.9999999999999991e-06
https://moderaterna.se,desktop,onload,21.6,9.9999999999999991e-06
https://moderaterna.se,desktop,onload,20.8,9.9999999999999991e-06
https://moderaterna.se,desktop,onload,20.4,9.9999999999999991e-06
https://moderaterna.se,desktop,onload,24.6,9.9999999999999991e-06
https://moderaterna.se,desktop,onload,23.0,9.9999999999999991e-06
https://moderaterna.se,desktop,onload,21.2,9.9999999999999991e-06
https://moderaterna.se,desktop,onload,22.8,9.9999999999999991e-06
https://moderaterna.se,desktop,onload,20.3,9.9999999999999991e-06
https://moderaterna.se,desktop,onload,21.0,9.9999999999999991e-06
https://moderaterna.se,desktop,onload,22.6,9.9999999999999991e-06
https://moderaterna.se,desktop,onload,23.1,9.9999999999999991e-06
https://moderaterna.se,desktop,onload,22.4,9.9999999999999991e-06
https://moderaterna.se,desktop,onload,20.0,9.9999999999999991e-06
https://moderaterna.se,desktop,onload,21.4,9.9999999999999991e-06
https://moderaterna.se,desktop,onload,20.2,9.9999999999999991e-06
https://moderaterna.se,desktop,onload,22.2,9.9999999999999991e-06
https://moderaterna.se,desktop,onload,22.7,9.9999999999999991e-06
https://moderaterna.se,desktop,onload,21.5,9.9999999999999991e-06
https://moderaterna.se,desktop,onload,23.2,9.9999999999999991e-06
https://moderaterna.se,desktop,onload,24.3,9.9999999999999991e-06
https://moderaterna.se,desktop,onload,21.7,9.9999999999999991e-06
https://moderaterna.se,tablet,onload,5.7,4e-05
https://moderaterna.se,tablet,onload,7.2,4e-05
https://moderaterna.se,tablet,onload,6.1,4e-05
https://moderaterna.se,tablet,onload,6.3,4e-05
https://moderaterna.se,tablet,onload,7.4,4e-05
https://moderaterna.se,tablet,onload,6.4,4e-05
https://moderaterna.se,tablet,onload,7.1,4e-05
https://moderaterna.se,tablet,onload,5.9,4e-05
https://moderaterna.se,tablet,onload,5.5,4e-05
https://moderaterna.se,tablet,onload,6.2,4e-05
https://moderaterna.se,tablet,onload,5.6,4e-05
https://moderaterna.se,tablet,onload,5.8,4e-05
https://moderaterna.se,tablet,onload,7.0,4e-05
https://moderaterna.se,tablet,onload,6.0,4e-05
https://moderaterna.se,tablet,onload,7.3,4e-05
https://moderaterna.se,phone,onload,10.4,8e-05
https://moderaterna.se,phone,onload,11.6,8e-05
https://moderaterna.se,phone,onload,13.2,8e-05
https://moderaterna.se,phone,onload,14.3,8e-05
https://moderaterna.se,phone,onload,14.5,8e-05
https://moderaterna.se,phone,onload,10.3,8e-05
https://moderaterna.se,phone,onload,11.9,8e-05
https://moderaterna.se,phone,onload,13.4,8e-05
https://moderaterna.se,phone,onload,14.4,8e-05
https://moderaterna.se,phone,onload,11.0,8e-05
https://moderaterna.se,phone,onload,13.8,8e-05
https://moderaterna.se,phone,onload,11.5,8e-05
https://moderaterna.se,phone,onload,10.6,8e-05
https://moderaterna.se,phone,onload,14.2,8e-05
https://moderaterna.se,phone,onload,12.9,8e-05
https://moderaterna.se,phone,onload,10.2,8e-05
https://moderaterna.se,phone,onload,12.2,8e-05
https://moderaterna.se,phone,onload,14.6,8e-05
https://moderaterna.se,phone,onload,14.0,8e-05
https://moderaterna.se,phone,onload,12.6,8e-05
https://moderaterna.se,phone,onload,14.7,8e-05
https://moderaterna.se,phone,onload,13.1,8e-05
https://moderaterna.se,phone,onload,14.8,8e-05
https://moderaterna.se,phone,onload,14.9,8e-05
https://moderaterna.se,phone,onload,13.7,8e-05
https://moderaterna.se,phone,onload,10.5,8e-05
https://moderaterna.se,phone,onload,14.1,8e-05
https://moderaterna.se,phone,onload,11.7,8e-05
https://moderaterna.se,phone,onload,10.1,8e-05
https://moderaterna.se,phone,onload,10.0,8e-05
https://moderaterna.se,phone,onload,13.0,8e-05
https://moderaterna.se,phone,onload,10.9,8e-05
https://moderaterna.se,phone,onload,12.4,8e-05
https://moderaterna.se,phone,onload,13.9,8e-05
https://moderaterna.se,phone,onload,13.5,8e-05
https://moderaterna.se,phone,onload,11.3,8e-05
https://moderaterna.se,phone,onload,12.8,8e-05
https://moderaterna.se,phone,onload,13.6,8e-05
https://moderaterna.se,phone,onload,12.7,8e-05
https://moderaterna.se,phone,onload,11.1,8e-05
https://moderaterna.se,phone,onload,11.2,8e-05
https://moderaterna.se,phone,onload,10.8,8e-05
https://moderaterna.se,phone,onload,12.5,8e-05
https://moderaterna.se,phone,onload,10.7,8e-05
https://moderaterna.se,phone,onload,11.4,8e-05
https://moderaterna.se,phone,onload,13.3,8e-05
https://moderaterna.se,phone,onload,12.0,8e-05
https://moderaterna.se,phone,onload,11.8,8e-05
https://moderaterna.se,phone,onload,12.3,8e-05
https://moderaterna.se,phone,onload,12.1,8e-05
https://moderaterna.se,tablet,onload,3.2,0.00016
https://moderaterna.se,phone,onload,9.5,0.00016
https://moderaterna.se,phone,onload,9.7,0.00016
https://moderaterna.se,tablet,onload,3.0,0.00016
https://moderaterna.se,tablet,onload,3.3,0.00016
https://moderaterna.se,tablet,onload,3.4,0.00016
https://moderaterna.se,tablet,onload,3.1,0.00016
https://moderaterna.se,phone,onload,9.8,0.00016
https://moderaterna.se,phone,onload,9.6,0.00016
https://moderaterna.se,phone,onload,9.9,0.00016
https://moderaterna.se,tablet,onload,8.9,2e-05
https://moderaterna.se,tablet,onload,9.3,2e-05
https://moderaterna.se,tablet,onload,6.7,2e-05
https://moderaterna.se,tablet,onload,7.6,2e-05
https://moderaterna.se,tablet,onload,7.8,2e-05
https://moderaterna.se,tablet,onload,9.4,2e-05
https://moderaterna.se,tablet,onload,9.2,2e-05
https://moderaterna.se,tablet,onload,6.9,2e-05
https://moderaterna.se,tablet,onload,9.1,2e-05
https://moderaterna.se,tablet,onload,6.6,2e-05
https://moderaterna.se,tablet,onload,7.7,2e-05
https://moderaterna.se,tablet,onload,8.0,2e-05
https://moderaterna.se,tablet,onload,7.5,2e-05
https://moderaterna.se,tablet,onload,9.0,2e-05
https://moderaterna.se,tablet,onload,8.5,2e-05
https://moderaterna.se,tablet,onload,6.5,2e-05
https://moderaterna.se,tablet,onload,8.7,2e-05
https://moderaterna.se,tablet,onload,6.8,2e-05
https://moderaterna.se,tablet,onload,8.3,2e-05
https://moderaterna.se,tablet,onload,8.8,2e-05
https://moderaterna.se,tablet,onload,8.4,2e-05
https://moderaterna.se,tablet,onload,8.6,2e-05
https://moderaterna.se,tablet,onload,8.1,2e-05
https://moderaterna.se,tablet,onload,8.2,2e-05
https://moderaterna.se,tablet,onload,7.9,2e-05
https://moderaterna.se,desktop,onload,2.7,0.00895
https://moderaterna.se,desktop,onload,2.6,0.00895
https://moderaterna.se,phone,onload,1.8,0.00895
https://moderaterna.se,phone,onload,1.9,0.00895
https://moderaterna.se,tablet,onload,2.6,0.00025
https://moderaterna.se,tablet,onload,2.7,0.00025
https://moderaterna.se,tablet,onload,1.9,0.0005
https://moderaterna.se,tablet,onload,1.4,0.0005
https://moderaterna.se,tablet,onload,1.5,0.0005
https://moderaterna.se,tablet,onload,1.8,0.0005
https://www.liberalerna.se,desktop,onload,2.0,0.01715
https://www.liberalerna.se,desktop,onload,2.1,0.01715
https://www.liberalerna.se,desktop,onload,4.9,0.0017200000000000002
https://www.liberalerna.se,desktop,onload,4.6,0.0017200000000000002
https://www.liberalerna.se,desktop,onload,4.5,0.0017200000000000002
https://www.liberalerna.se,desktop,onload,4.8,0.0017200000000000002
https://www.liberalerna.se,desktop,onload,4.7,0.0017200000000000002
https://www.liberalerna.se,phone,onload,7.6,0.00018
https://www.liberalerna.se,phone,onload,7.9,0.00018
https://www.liberalerna.se,phone,onload,7.8,0.00018
https://www.liberalerna.se,phone,onload,7.7,0.00018
https://www.liberalerna.se,phone,onload,7.5,0.00018
https://www.liberalerna.se,desktop,onload,2.4,0.01145
https://www.liberalerna.se,desktop,onload,2.5,0.01145
https://www.liberalerna.se,desktop,onload,0.7,0.0073500000000000006
https://www.liberalerna.se,desktop,onload,0.6,0.0073500000000000006
https://www.liberalerna.se,desktop,onload,8.9,0.00019999999999999998
https://www.liberalerna.se,desktop,onload,8.7,0.00019999999999999998
https://www.liberalerna.se,desktop,onload,8.5,0.00019999999999999998
https://www.liberalerna.se,desktop,onload,8.6,0.00019999999999999998
https://www.liberalerna.se,desktop,onload,8.8,0.00019999999999999998
https://www.liberalerna.se,phone,onload,4.6,0.00079999999999999993
https://www.liberalerna.se,phone,onload,4.8,0.00079999999999999993
https://www.liberalerna.se,phone,onload,4.7,0.00079999999999999993
https://www.liberalerna.se,phone,onload,4.5,0.00079999999999999993
https://www.liberalerna.se,phone,onload,4.9,0.00079999999999999993
https://www.liberalerna.se,phone,onload,0.7,0.0063999999999999994
https://www.liberalerna.se,phone,onload,0.6,0.0063999999999999994
https://www.liberalerna.se,phone,onload,8.8,0.0001
https://www.liberalerna.se,phone,onload,8.7,0.0001
https://www.liberalerna.se,phone,onload,8.5,0.0001
https://www.liberalerna.se,phone,onload,8.6,0.0001
https://www.liberalerna.se,phone,onload,8.9,0.0001
https://www.liberalerna.se,phone,onload,7.1,0.0002
https://www.liberalerna.se,phone,onload,7.3,0.0002
https://www.liberalerna.se,phone,onload,7.0,0.0002
https://www.liberalerna.se,phone,onload,7.2,0.0002
https://www.liberalerna.se,phone,onload,7.4,0.0002
https://www.liberalerna.se,desktop,onload,3.6,0.00342
https://www.liberalerna.se,desktop,onload,3.5,0.00342
https://www.liberalerna.se,desktop,onload,3.8,0.00342
https://www.liberalerna.se,desktop,onload,3.9,0.00342
https://www.liberalerna.se,desktop,onload,3.7,0.00342
https://www.liberalerna.se,desktop,onload,4.4,0.00242
https://www.liberalerna.se,desktop,onload,4.3,0.00242
https://www.liberalerna.se,desktop,onload,4.0,0.00242
https://www.liberalerna.se,desktop,onload,4.2,0.00242
https://www.liberalerna.se,desktop,onload,4.1,0.00242
https://www.liberalerna.se,desktop,onload,2.3,0.01395
https://www.liberalerna.se,desktop,onload,2.2,0.01395
https://www.liberalerna.se,phone,onload,5.1,0.00066
https://www.liberalerna.se,phone,onload,5.2,0.00066
https://www.liberalerna.se,phone,onload,5.3,0.00066
https://www.liberalerna.se,phone,onload,5.4,0.00066
https://www.liberalerna.se,phone,onload,5.0,0.00066
https://www.liberalerna.se,phone,onload,4.3,0.00132
https://www.liberalerna.se,phone,onload,4.2,0.00132
https://www.liberalerna.se,phone,onload,4.1,0.00132
https://www.liberalerna.se,phone,onload,4.4,0.00132
https://www.liberalerna.se,phone,onload,4.0,0.00132
https://www.liberalerna.se,desktop,onload,17.0,1.8e-05
https://www.liberalerna.se,desktop,onload,15.8,1.8e-05
https://www.liberalerna.se,desktop,onload,18.7,1.8e-05
https://www.liberalerna.se,desktop,onload,19.6,1.8e-05
https://www.liberalerna.se,desktop,onload,16.4,1.8e-05
https://www.liberalerna.se,desktop,onload,15.4,1.8e-05
https://www.liberalerna.se,desktop,onload,18.0,1.8e-05
https://www.liberalerna.se,desktop,onload,19.9,1.8e-05
https://www.liberalerna.se,desktop,onload,18.5,1.8e-05
https://www.liberalerna.se,desktop,onload,17.8,1.8e-05
https://www.liberalerna.se,desktop,onload,15.2,1.8e-05
https://www.liberalerna.se,desktop,onload,19.3,1.8e-05
https://www.liberalerna.se,desktop,onload,17.3,1.8e-05
https://www.liberalerna.se,desktop,onload,16.9,1.8e-05
https://www.liberalerna.se,desktop,onload,17.2,1.8e-05
https://www.liberalerna.se,desktop,onload,16.8,1.8e-05
https://www.liberalerna.se,desktop,onload,19.4,1.8e-05
https://www.liberalerna.se,desktop,onload,19.1,1.8e-05
https://www.liberalerna.se,desktop,onload,16.2,1.8e-05
https://www.liberalerna.se,desktop,onload,18.8,1.8e-05
https://www.liberalerna.se,desktop,onload,19.0,1.8e-05
https://www.liberalerna.se,desktop,onload,18.4,1.8e-05
https://www.liberalerna.se,desktop,onload,15.6,1.8e-05
https://www.liberalerna.se,desktop,onload,17.7,1.8e-05
https://www.liberalerna.se,desktop,onload,15.5,1.8e-05
https://www.liberalerna.se,desktop,onload,15.9,1.8e-05
https://www.liberalerna.se,desktop,onload,15.0,1.8e-05
https://www.liberalerna.se,desktop,onload,19.5,1.8e-05
https://www.liberalerna.se,desktop,onload,18.3,1.8e-05
https://www.liberalerna.se,desktop,onload,19.8,1.8e-05
https://www.liberalerna.se,desktop,onload,17.6,1.8e-05
https://www.liberalerna.se,desktop,onload,18.1,1.8e-05
https://www.liberalerna.se,desktop,onload,19.2,1.8e-05
https://www.liberalerna.se,desktop,onload,16.7,1.8e-05
https://www.liberalerna.se,desktop,onload,18.9,1.8e-05
https://www.liberalerna.se,desktop,onload,15.3,1.8e-05
https://www.liberalerna.se,desktop,onload,17.9,1.8e-05
https://www.liberalerna.se,desktop,onload,17.4,1.8e-05
https://www.liberalerna.se,desktop,onload,18.2,1.8e-05
https://www.liberalerna.se,desktop,onload,16.6,1.8e-05
https://www.liberalerna.se,desktop,onload,16.0,1.8e-05
https://www.liberalerna.se,desktop,onload,15.1,1.8e-05
https://www.liberalerna.se,desktop,onload,15.7,1.8e-05
https://www.liberalerna.se,desktop,onload,17.1,1.8e-05
https://www.liberalerna.se,desktop,onload,16.3,1.8e-05
https://www.liberalerna.se,desktop,onload,18.6,1.8e-05
https://www.liberalerna.se,desktop,onload,19.7,1.8e-05
https://www.liberalerna.se,desktop,onload,17.5,1.8e-05
https://www.liberalerna.se,desktop,onload,16.1,1.8e-05
https://www.liberalerna.se,desktop,onload,16.5,1.8e-05
https://www.liberalerna.se,phone,onload,2.4,0.0111
https://www.liberalerna.se,phone,onload,2.5,0.0111
https://www.liberalerna.se,desktop,onload,3.1,0.00538
https://www.liberalerna.se,desktop,onload,3.0,0.00538
https://www.liberalerna.se,desktop,onload,3.2,0.00538
https://www.liberalerna.se,desktop,onload,3.3,0.00538
https://www.liberalerna.se,desktop,onload,3.4,0.00538
https://www.liberalerna.se,phone,onload,2.9,0.0066
https://www.liberalerna.se,phone,onload,2.8,0.0066
https://www.liberalerna.se,phone,onload,6.9,0.00021999999999999998
https://www.liberalerna.se,phone,onload,6.7,0.00021999999999999998
https://www.liberalerna.se,phone,onload,6.6,0.00021999999999999998
https://www.liberalerna.se,phone,onload,6.5,0.00021999999999999998
https://www.liberalerna.se,phone,onload,6.8,0.00021999999999999998
https://www.liberalerna.se,desktop,onload,9.4,0.00022
https://www.liberalerna.se,desktop,onload,9.3,0.00022
https://www.liberalerna.se,desktop,onload,9.1,0.00022
https://www.liberalerna.se,desktop,onload,9.0,0.00022
https://www.liberalerna.se,desktop,onload,9.2,0.00022
https://www.liberalerna.se,desktop,onload,7.7,0.00044
https://www.liberalerna.se,desktop,onload,7.5,0.00044
https://www.liberalerna.se,desktop,onload,7.6,0.00044
https://www.liberalerna.se,desktop,onload,7.9,0.00044
https://www.liberalerna.se,desktop,onload,7.8,0.00044
https://www.liberalerna.se,desktop,onload,0.1,0.0056500000000000005
https://www.liberalerna.se,desktop,onload,0.0,0.0056500000000000005
https://www.liberalerna.se,phone,onload,2.3,0.0134
https://www.liberalerna.se,phone,onload,2.2,0.0134
https://www.liberalerna.se,desktop,onload,2.6,0.0093999999999999986
https://www.liberalerna.se,desktop,onload,2.7,0.0093999999999999986
https://www.liberalerna.se,desktop,onload,37.3,3e-06
https://www.liberalerna.se,desktop,onload,30.4,3e-06
https://www.liberalerna.se,desktop,onload,35.9,3e-06
https://www.liberalerna.se,desktop,onload,35.0,3e-06
https://www.liberalerna.se,desktop,onload,38.4,3e-06
https://www.liberalerna.se,desktop,onload,37.1,3e-06
https://www.liberalerna.se,desktop,onload,38.8,3e-06
https://www.liberalerna.se,desktop,onload,39.2,3e-06
https://www.liberalerna.se,desktop,onload,38.0,3e-06
https://www.liberalerna.se,desktop,onload,34.0,3e-06
https://www.liberalerna.se,desktop,onload,39.9,3e-06
https://www.liberalerna.se,desktop,onload,33.2,3e-06
https://www.liberalerna.se,desktop,onload,39.1,3e-06
https://www.liberalerna.se,desktop,onload,32.0,3e-06
https://www.liberalerna.se,desktop,onload,33.0,3e-06
https://www.liberalerna.se,desktop,onload,38.3,3e-06
https://www.liberalerna.se,desktop,onload,34.4,3e-06
https://www.liberalerna.se,desktop,onload,36.1,3e-06
https://www.liberalerna.se,desktop,onload,33.5,3e-06
https://www.liberalerna.se,desktop,onload,30.5,3e-06
https://www.liberalerna.se,desktop,onload,31.8,3e-06
https://www.liberalerna.se,desktop,onload,31.3,3e-06
https://www.liberalerna.se,desktop,onload,36.5,3e-06
https://www.liberalerna.se,desktop,onload,34.1,3e-06
https://www.liberalerna.se,desktop,onload,36.8,3e-06
https://www.liberalerna.se,desktop,onload,34.2,3e-06
https://www.liberalerna.se,desktop,onload,37.4,3e-06
https://www.liberalerna.se,desktop,onload,39.6,3e-06
https://www.liberalerna.se,desktop,onload,38.1,3e-06
https://www.liberalerna.se,desktop,onload,35.5,3e-06
https://www.liberalerna.se,desktop,onload,32.1,3e-06
https://www.liberalerna.se,desktop,onload,36.3,3e-06
https://www.liberalerna.se,desktop,onload,36.0,3e-06
https://www.liberalerna.se,desktop,onload,37.2,3e-06
https://www.liberalerna.se,desktop,onload,34.9,3e-06
https://www.liberalerna.se,desktop,onload,31.5,3e-06
https://www.liberalerna.se,desktop,onload,38.9,3e-06
https://www.liberalerna.se,desktop,onload,33.6,3e-06
https://www.liberalerna.se,desktop,onload,36.4,3e-06
https://www.liberalerna.se,desktop,onload,34.5,3e-06
https://www.liberalerna.se,desktop,onload,39.7,3e-06
https://www.liberalerna.se,desktop,onload,30.1,3e-06
https://www.liberalerna.se,desktop,onload,35.1,3e-06
https://www.liberalerna.se,desktop,onload,33.3,3e-06
https://www.liberalerna.se,desktop,onload,39.0,3e-06
https://www.liberalerna.se,desktop,onload,30.3,3e-06
https://www.liberalerna.se,desktop,onload,31.6,3e-06
https://www.liberalerna.se,desktop,onload,33.7,3e-06
https://www.liberalerna.se,desktop,onload,33.8,3e-06
https://www.liberalerna.se,desktop,onload,37.7,3e-06
https://www.liberalerna.se,desktop,onload,31.9,3e-06
https://www.liberalerna.se,desktop,onload,32.9,3e-06
https://www.liberalerna.se,desktop,onload,31.7,3e-06
https://www.liberalerna.se,desktop,onload,38.7,3e-06
https://www.liberalerna.se,desktop,onload,31.2,3e-06
https://www.liberalerna.se,desktop,onload,39.4,3e-06
https://www.liberalerna.se,desktop,onload,37.6,3e-06
https://www.liberalerna.se,desktop,onload,35.6,3e-06
https://www.liberalerna.se,desktop,onload,32.6,3e-06
https://www.liberalerna.se,desktop,onload,36.6,3e-06
https://www.liberalerna.se,desktop,onload,37.9,3e-06
https://www.liberalerna.se,desktop,onload,32.3,3e-06
https://www.liberalerna.se,desktop,onload,31.0,3e-06
https://www.liberalerna.se,desktop,onload,37.8,3e-06
https://www.liberalerna.se,desktop,onload,32.2,3e-06
https://www.liberalerna.se,desktop,onload,34.8,3e-06
https://www.liberalerna.se,desktop,onload,37.5,3e-06
https://www.liberalerna.se,desktop,onload,32.7,3e-06
https://www.liberalerna.se,desktop,onload,38.5,3e-06
https://www.liberalerna.se,desktop,onload,34.3,3e-06
https://www.liberalerna.se,desktop,onload,37.0,3e-06
https://www.liberalerna.se,desktop,onload,31.4,3e-06
https://www.liberalerna.se,desktop,onload,36.7,3e-06
https://www.liberalerna.se,desktop,onload,30.7,3e-06
https://www.liberalerna.se,desktop,onload,36.2,3e-06
https://www.liberalerna.se,desktop,onload,35.4,3e-06
https://www.liberalerna.se,desktop,onload,35.3,3e-06
https://www.liberalerna.se,desktop,onload,38.2,3e-06
https://www.liberalerna.se,desktop,onload,30.8,3e-06
https://www.liberalerna.se,desktop,onload,38.6,3e-06
https://www.liberalerna.se,desktop,onload,33.4,3e-06
https://www.liberalerna.se,desktop,onload,30.6,3e-06
https://www.liberalerna.se,desktop,onload,36.9,3e-06
https://www.liberalerna.se,desktop,onload,39.5,3e-06
https://www.liberalerna.se,desktop,onload,35.8,3e-06
https://www.liberalerna.se,desktop,onload,30.2,3e-06
https://www.liberalerna.se,desktop,onload,31.1,3e-06
https://www.liberalerna.se,desktop,onload,30.9,3e-06
https://www.liberalerna.se,desktop,onload,32.5,3e-06
https://www.liberalerna.se,desktop,onload,33.1,3e-06
https://www.liberalerna.se,desktop,onload,32.4,3e-06
https://www.liberalerna.se,desktop,onload,30.0,3e-06
https://www.liberalerna.se,desktop,onload,34.7,3e-06
https://www.liberalerna.se,desktop,onload,32.8,3e-06
https://www.liberalerna.se,desktop,onload,35.7,3e-06
https://www.liberalerna.se,desktop,onload,39.8,3e-06
https://www.liberalerna.se,desktop,onload,39.3,3e-06
https://www.liberalerna.se,desktop,onload,35.2,3e-06
https://www.liberalerna.se,desktop,onload,34.6,3e-06
https://www.liberalerna.se,desktop,onload,33.9,3e-06
https://www.liberalerna.se,desktop,onload,27.0,6e-06
https://www.liberalerna.se,desktop,onload,26.1,6e-06
https://www.liberalerna.se,phone,onload,23.6,6e-06
https://www.liberalerna.se,desktop,onload,26.2,6e-06
https://www.liberalerna.se,desktop,onload,27.2,6e-06
https://www.liberalerna.se,desktop,onload,27.3,6e-06
https://www.liberalerna.se,desktop,onload,29.3,6e-06
https://www.liberalerna.se,phone,onload,24.6,6e-06
https://www.liberalerna.se,phone,onload,21.8,6e-06
https://www.liberalerna.se,desktop,onload,28.5,6e-06
https://www.liberalerna.se,phone,onload,24.2,6e-06
https://www.liberalerna.se,desktop,onload,28.2,6e-06
https://www.liberalerna.se,phone,onload,22.4,6e-06
https://www.liberalerna.se,desktop,onload,25.8,6e-06
https://www.liberalerna.se,desktop,onload,28.8,6e-06
https://www.liberalerna.se,phone,onload,22.2,6e-06
https://www.liberalerna.se,phone,onload,22.7,6e-06
https://www.liberalerna.se,phone,onload,21.0,6e-06
https://www.liberalerna.se,desktop,onload,27.5,6e-06
https://www.liberalerna.se,desktop,onload,29.1,6e-06
https://www.liberalerna.se,phone,onload,23.8,6e-06
https://www.liberalerna.se,desktop,onload,27.1,6e-06
https://www.liberalerna.se,phone,onload,23.9,6e-06
https://www.liberalerna.se,phone,onload,21.1,6e-06
https://www.liberalerna.se,desktop,onload,25.4,6e-06
https://www.liberalerna.se,desktop,onload,25.2,6e-06
https://www.liberalerna.se,phone,onload,20.8,6e-06
https://www.liberalerna.se,desktop,onload,26.7,6e-06
https://www.liberalerna.se,desktop,onload,29.5,6e-06
https://www.liberalerna.se,phone,onload,22.8,6e-06
https://www.liberalerna.se,phone,onload,24.3,6e-06
https://www.liberalerna.se,phone,onload,21.9,6e-06
https://www.liberalerna.se,desktop,onload,25.6,6e-06
https://www.liberalerna.se,phone,onload,22.5,6e-06
https://www.liberalerna.se,desktop,onload,25.9,6e-06
https://www.liberalerna.se,desktop,onload,27.4,6e-06
https://www.liberalerna.se,desktop,onload,28.4,6e-06
https://www.liberalerna.se,desktop,onload,28.9,6e-06
https://www.liberalerna.se,desktop,onload,28.1,6e-06
https://www.liberalerna.se,desktop,onload,28.3,6e-06
https://www.liberalerna.se,desktop,onload,26.4,6e-06
https://www.liberalerna.se,phone,onload,20.0,6e-06
https://www.liberalerna.se,desktop,onload,27.7,6e-06
https://www.liberalerna.se,desktop,onload,25.3,6e-06
https://www.liberalerna.se,phone,onload,20.6,6e-06
https://www.liberalerna.se,desktop,onload,29.2,6e-06
https://www.liberalerna.se,phone,onload,24.5,6e-06
https://www.liberalerna.se,desktop,onload,27.6,6e-06
https://www.liberalerna.se,desktop,onload,25.1,6e-06
https://www.liberalerna.se,phone,onload,21.7,6e-06
https://www.liberalerna.se,phone,onload,23.1,6e-06
https://www.liberalerna.se,desktop,onload,26.9,6e-06
https://www.liberalerna.se,phone,onload,23.2,6e-06
https://www.liberalerna.se,phone,onload,23.7,6e-06
https://www.liberalerna.se,desktop,onload,26.6,6e-06
https://www.liberalerna.se,phone,onload,21.4,6e-06
https://www.liberalerna.se,phone,onload,24.1,6e-06
https://www.liberalerna.se,phone,onload,23.3,6e-06
https://www.liberalerna.se,phone,onload,21.2,6e-06
https://www.liberalerna.se,desktop,onload,28.0,6e-06
https://www.liberalerna.se,phone,onload,23.5,6e-06
https://www.liberalerna.se,desktop,onload,29.7,6e-06
https://www.liberalerna.se,phone,onload,22.6,6e-06
https://www.liberalerna.se,phone,onload,21.3,6e-06
https://www.liberalerna.se,desktop,onload,29.4,6e-06
https://www.liberalerna.se,phone,onload,20.3,6e-06
https://www.liberalerna.se,phone,onload,24.4,6e-06
https://www.liberalerna.se,phone,onload,24.9,6e-06
https://www.liberalerna.se,phone,onload,21.5,6e-06
https://www.liberalerna.se,phone,onload,21.6,6e-06
https://www.liberalerna.se,phone,onload,20.2,6e-06
https://www.liberalerna.se,phone,onload,23.4,6e-06
https://www.liberalerna.se,desktop,onload,25.7,6e-06
https://www.liberalerna.se,desktop,onload,26.0,6e-06
https://www.liberalerna.se,phone,onload,20.1,6e-06
